0,1,2,3
441702008,白沙街道,广东省阳江市江城区白沙街道,广东省阳江市江城区白沙街道
441702009,岗列街道,广东省阳江市江城区岗列街道,广东省阳江市江城区岗列街道
441702010,城西街道,广东省阳江市江城区城西街道,广东省阳江市江城区城西街道
441702102,埠场镇,广东省阳江市江城区埠场镇,广东省阳江市江城区埠场镇
441702103,平冈镇,广东省阳江市江城区平冈镇,广东省阳江市江城区平冈镇
441702105,闸坡镇,广东省阳江市江城区闸坡镇,广东省阳江市江城区闸坡镇
441702106,双捷镇,广东省阳江市江城区双捷镇,广东省阳江市江城区双捷镇
441702196,海陵镇,广东省阳江市江城区海陵镇,广东省阳江市江城区海陵镇
441702999,不详乡镇,广东省阳江市江城区不详乡镇,广东省阳江市江城区不详乡镇
441704000,阳东区,广东省阳江市阳东区,广东省阳江市阳东区
441704100,东城镇,广东省阳江市阳东区东城镇,广东省阳江市阳东区东城镇
441704101,北惯镇,广东省阳江市阳东区北惯镇,广东省阳江市阳东区北惯镇
441704102,那龙镇,广东省阳江市阳东区那龙镇,广东省阳江市阳东区那龙镇
441704103,东平镇,广东省阳江市阳东区东平镇,广东省阳江市阳东区东平镇
441704104,雅韶镇,广东省阳江市阳东区雅韶镇,广东省阳江市阳东区雅韶镇
441704105,大沟镇,广东省阳江市阳东区大沟镇,广东省阳江市阳东区大沟镇
441704106,新洲镇,广东省阳江市阳东区新洲镇,广东省阳江市阳东区新洲镇
441704107,合山镇,广东省阳江市阳东区合山镇,广东省阳江市阳东区合山镇
441704108,塘坪镇,广东省阳江市阳东区塘坪镇,广东省阳江市阳东区塘坪镇
441704109,大八镇,广东省阳江市阳东区大八镇,广东省阳江市阳东区大八镇
441704110,红丰镇,广东省阳江市阳东区红丰镇,广东省阳江市阳东区红丰镇
441704999,不详乡镇,广东省阳江市阳东区不详乡镇,广东省阳江市阳东区不详乡镇
441721000,阳西县,广东省阳江市阳西县,广东省阳江市阳西县
441721100,织篢镇,广东省阳江市阳西县织篢镇,广东省阳江市阳西县织篢镇
441721101,程村镇,广东省阳江市阳西县程村镇,广东省阳江市阳西县程村镇
441721102,塘口镇,广东省阳江市阳西县塘口镇,广东省阳江市阳西县塘口镇
441721103,上洋镇,广东省阳江市阳西县上洋镇,广东省阳江市阳西县上洋镇
441721104,溪头镇,广东省阳江市阳西县溪头镇,广东省阳江市阳西县溪头镇
441721106,儒洞镇,广东省阳江市阳西县儒洞镇,广东省阳江市阳西县儒洞镇
441721107,新圩镇,广东省阳江市阳西县新圩镇,广东省阳江市阳西县新圩镇
441721108,沙扒镇,广东省阳江市阳西县沙扒镇,广东省阳江市阳西县沙扒镇
441721999,不详乡镇,广东省阳江市阳西县不详乡镇,广东省阳江市阳西县不详乡镇
441781000,阳春市,广东省阳江市阳春市,广东省阳江市阳春市
441781001,春城街道,广东省阳江市阳春市春城街道,广东省阳江市阳春市春城街道
441781002,河西街道,广东省阳江市阳春市河西街道,广东省阳江市阳春市河西街道
441781101,河朗镇,广东省阳江市阳春市河朗镇,广东省阳江市阳春市河朗镇
441781102,松柏镇,广东省阳江市阳春市松柏镇,广东省阳江市阳春市松柏镇
441781103,石望镇,广东省阳江市阳春市石望镇,广东省阳江市阳春市石望镇
441781105,春湾镇,广东省阳江市阳春市春湾镇,广东省阳江市阳春市春湾镇
441781106,合水镇,广东省阳江市阳春市合水镇,广东省阳江市阳春市合水镇
441781107,陂面镇,广东省阳江市阳春市陂面镇,广东省阳江市阳春市陂面镇
441781108,圭岗镇,广东省阳江市阳春市圭岗镇,广东省阳江市阳春市圭岗镇
441781109,永宁镇,广东省阳江市阳春市永宁镇,广东省阳江市阳春市永宁镇
441781110,马水镇,广东省阳江市阳春市马水镇,广东省阳江市阳春市马水镇
441781111,岗美镇,广东省阳江市阳春市岗美镇,广东省阳江市阳春市岗美镇
441781112,河口镇,广东省阳江市阳春市河口镇,广东省阳江市阳春市河口镇
441781113,潭水镇,广东省阳江市阳春市潭水镇,广东省阳江市阳春市潭水镇
441781114,三甲镇,广东省阳江市阳春市三甲镇,广东省阳江市阳春市三甲镇
441781117,八甲镇,广东省阳江市阳春市八甲镇,广东省阳江市阳春市八甲镇
441781196,双滘镇,广东省阳江市阳春市双滘镇,广东省阳江市阳春市双滘镇
441781999,不详乡镇,广东省阳江市阳春市不详乡镇,广东省阳江市阳春市不详乡镇
441799000,不详县,广东省阳江市不详县,广东省阳江市不详县
441799999,不详乡镇,广东省阳江市不详县不详乡镇,广东省阳江市不详县不详乡镇
441800000,清远市,广东省清远市,广东省清远市
441802000,清城区,广东省清远市清城区,广东省清远市清城区
441802001,凤城街道,广东省清远市清城区凤城街道,广东省清远市清城区凤城街道
441802002,东城街道,广东省清远市清城区东城街道,广东省清远市清城区东城街道
441802003,洲心街道,广东省清远市清城区洲心街道,广东省清远市清城区洲心街道
441802004,横荷街道,广东省清远市清城区横荷街道,广东省清远市清城区横荷街道
441802100,源潭镇,广东省清远市清城区源潭镇,广东省清远市清城区源潭镇
441802101,龙塘镇,广东省清远市清城区龙塘镇,广东省清远市清城区龙塘镇
441802102,石角镇,广东省清远市清城区石角镇,广东省清远市清城区石角镇
441802103,飞来峡镇,广东省清远市清城区飞来峡镇,广东省清远市清城区飞来峡镇
441802999,不详乡镇,广东省清远市清城区不详乡镇,广东省清远市清城区不详乡镇
441803000,清新区,广东省清远市清新区,广东省清远市清新区
441803102,太和镇,广东省清远市清新区太和镇,广东省清远市清新区太和镇
441803104,太平镇,广东省清远市清新区太平镇,广东省清远市清新区太平镇
441803105,山塘镇,广东省清远市清新区山塘镇,广东省清远市清新区山塘镇
441803106,三坑镇,广东省清远市清新区三坑镇,广东省清远市清新区三坑镇
441803112,龙颈镇,广东省清远市清新区龙颈镇,广东省清远市清新区龙颈镇
441803113,禾云镇,广东省清远市清新区禾云镇,广东省清远市清新区禾云镇
441803117,浸潭镇,广东省清远市清新区浸潭镇,广东省清远市清新区浸潭镇
441803118,石潭镇,广东省清远市清新区石潭镇,广东省清远市清新区石潭镇
441803999,不详乡镇,广东省清远市清新区不详乡镇,广东省清远市清新区不详乡镇
441821000,佛冈县,广东省清远市佛冈县,广东省清远市佛冈县
441821100,石角镇,广东省清远市佛冈县石角镇,广东省清远市佛冈县石角镇
441821101,水头镇,广东省清远市佛冈县水头镇,广东省清远市佛冈县水头镇
441821102,汤塘镇,广东省清远市佛冈县汤塘镇,广东省清远市佛冈县汤塘镇
441821103,龙山镇,广东省清远市佛冈县龙山镇,广东省清远市佛冈县龙山镇
441821104,高岗镇,广东省清远市佛冈县高岗镇,广东省清远市佛冈县高岗镇
441821107,迳头镇,广东省清远市佛冈县迳头镇,广东省清远市佛冈县迳头镇
441821196,县城,广东省清远市佛冈县县城,广东省清远市佛冈县县城
441821999,不详乡镇,广东省清远市佛冈县不详乡镇,广东省清远市佛冈县不详乡镇
441823000,阳山县,广东省清远市阳山县,广东省清远市阳山县
441823100,青莲镇,广东省清远市阳山县青莲镇,广东省清远市阳山县青莲镇
441823101,江英镇,广东省清远市阳山县江英镇,广东省清远市阳山县江英镇
441823104,杜步镇,广东省清远市阳山县杜步镇,广东省清远市阳山县杜步镇
441823105,七拱镇,广东省清远市阳山县七拱镇,广东省清远市阳山县七拱镇
441823107,太平镇,广东省清远市阳山县太平镇,广东省清远市阳山县太平镇
441823108,杨梅镇,广东省清远市阳山县杨梅镇,广东省清远市阳山县杨梅镇
441823110,大崀镇,广东省清远市阳山县大崀镇,广东省清远市阳山县大崀镇
441823111,小江镇,广东省清远市阳山县小江镇,广东省清远市阳山县小江镇
441823113,岭背镇,广东省清远市阳山县岭背镇,广东省清远市阳山县岭背镇
441823115,黄坌镇,广东省清远市阳山县黄坌镇,广东省清远市阳山县黄坌镇
441823116,黎埠镇,广东省清远市阳山县黎埠镇,广东省清远市阳山县黎埠镇
441823119,阳城镇,广东省清远市阳山县阳城镇,广东省清远市阳山县阳城镇
441823201,秤架瑶族乡,广东省清远市阳山县秤架瑶族乡,广东省清远市阳山县秤架瑶族乡
441823999,不详乡镇,广东省清远市阳山县不详乡镇,广东省清远市阳山县不详乡镇
441825000,连山壮族瑶族自治县,广东省清远市连山壮族瑶族自治县,广东省清远市连山壮族瑶族自治县
441825100,永和镇,广东省清远市连山壮族瑶族自治县永和镇,广东省清远市连山壮族瑶族自治县永和镇
441825104,吉田镇,广东省清远市连山壮族瑶族自治县吉田镇,广东省清远市连山壮族瑶族自治县吉田镇
441825105,太保镇,广东省清远市连山壮族瑶族自治县太保镇,广东省清远市连山壮族瑶族自治县太保镇
441825106,禾洞镇,广东省清远市连山壮族瑶族自治县禾洞镇,广东省清远市连山壮族瑶族自治县禾洞镇
441825108,福堂镇,广东省清远市连山壮族瑶族自治县福堂镇,广东省清远市连山壮族瑶族自治县福堂镇
441825109,小三江镇,广东省清远市连山壮族瑶族自治县小三江镇,广东省清远市连山壮族瑶族自治县小三江镇
441825111,上帅镇,广东省清远市连山壮族瑶族自治县上帅镇,广东省清远市连山壮族瑶族自治县上帅镇
441825999,不详乡镇,广东省清远市连山壮族瑶族自治县不详乡镇,广东省清远市连山壮族瑶族自治县不详乡镇
441826000,连南瑶族自治县,广东省清远市连南瑶族自治县,广东省清远市连南瑶族自治县
441826100,三江镇,广东省清远市连南瑶族自治县三江镇,广东省清远市连南瑶族自治县三江镇
441826101,大麦山镇,广东省清远市连南瑶族自治县大麦山镇,广东省清远市连南瑶族自治县大麦山镇
441826102,寨岗镇,广东省清远市连南瑶族自治县寨岗镇,广东省清远市连南瑶族自治县寨岗镇
441826105,三排镇,广东省清远市连南瑶族自治县三排镇,广东省清远市连南瑶族自治县三排镇
441826106,涡水镇,广东省清远市连南瑶族自治县涡水镇,广东省清远市连南瑶族自治县涡水镇
441826108,大坪镇,广东省清远市连南瑶族自治县大坪镇,广东省清远市连南瑶族自治县大坪镇
441826109,香坪镇,广东省清远市连南瑶族自治县香坪镇,广东省清远市连南瑶族自治县香坪镇
441826999,不详乡镇,广东省清远市连南瑶族自治县不详乡镇,广东省清远市连南瑶族自治县不详乡镇
441881000,英德市,广东省清远市英德市,广东省清远市英德市
441881001,英城街道,广东省清远市英德市英城街道,广东省清远市英德市英城街道
441881101,沙口镇,广东省清远市英德市沙口镇,广东省清远市英德市沙口镇
441881102,望埠镇,广东省清远市英德市望埠镇,广东省清远市英德市望埠镇
441881103,横石水镇,广东省清远市英德市横石水镇,广东省清远市英德市横石水镇
441881104,东华镇,广东省清远市英德市东华镇,广东省清远市英德市东华镇
441881105,桥头镇,广东省清远市英德市桥头镇,广东省清远市英德市桥头镇
441881106,青塘镇,广东省清远市英德市青塘镇,广东省清远市英德市青塘镇
441881108,白沙镇,广东省清远市英德市白沙镇,广东省清远市英德市白沙镇
441881109,大站镇,广东省清远市英德市大站镇,广东省清远市英德市大站镇
441881110,西牛镇,广东省清远市英德市西牛镇,广东省清远市英德市西牛镇
441881111,九龙镇,广东省清远市英德市九龙镇,广东省清远市英德市九龙镇
441881114,大湾镇,广东省清远市英德市大湾镇,广东省清远市英德市大湾镇
441881115,石灰铺镇,广东省清远市英德市石灰铺镇,广东省清远市英德市石灰铺镇
441881116,石牯塘镇,广东省清远市英德市石牯塘镇,广东省清远市英德市石牯塘镇
441881121,黄花镇,广东省清远市英德市黄花镇,广东省清远市英德市黄花镇
441881124,波罗镇,广东省清远市英德市波罗镇,广东省清远市英德市波罗镇
441881125,横石塘镇,广东省清远市英德市横石塘镇,广东省清远市英德市横石塘镇
441881126,大洞镇,广东省清远市英德市大洞镇,广东省清远市英德市大洞镇
441881129,连江口镇,广东省清远市英德市连江口镇,广东省清远市英德市连江口镇
441881130,黎溪镇,广东省清远市英德市黎溪镇,广东省清远市英德市黎溪镇
441881131,水边镇,广东省清远市英德市水边镇,广东省清远市英德市水边镇
441881132,英红镇,广东省清远市英德市英红镇,广东省清远市英德市英红镇
441881195,浛洸镇,广东省清远市英德市浛洸镇,广东省清远市英德市浛洸镇
441881196,下呔镇,广东省清远市英德市下呔镇,广东省清远市英德市下呔镇
441881999,不详乡镇,广东省清远市英德市不详乡镇,广东省清远市英德市不详乡镇
441882000,连州市,广东省清远市连州市,广东省清远市连州市
441882100,连州镇,广东省清远市连州市连州镇,广东省清远市连州市连州镇
441882101,星子镇,广东省清远市连州市星子镇,广东省清远市连州市星子镇
441882102,大路边镇,广东省清远市连州市大路边镇,广东省清远市连州市大路边镇
441882103,龙坪镇,广东省清远市连州市龙坪镇,广东省清远市连州市龙坪镇
441882104,西岸镇,广东省清远市连州市西岸镇,广东省清远市连州市西岸镇
441882105,保安镇,广东省清远市连州市保安镇,广东省清远市连州市保安镇
441882106,丰阳镇,广东省清远市连州市丰阳镇,广东省清远市连州市丰阳镇
441882107,东陂镇,广东省清远市连州市东陂镇,广东省清远市连州市东陂镇
441882109,九陂镇,广东省清远市连州市九陂镇,广东省清远市连州市九陂镇
441882118,西江镇,广东省清远市连州市西江镇,广东省清远市连州市西江镇
441882200,瑶安瑶族乡,广东省清远市连州市瑶安瑶族乡,广东省清远市连州市瑶安瑶族乡
441882201,三水瑶族乡,广东省清远市连州市三水瑶族乡,广东省清远市连州市三水瑶族乡
441882999,不详乡镇,广东省清远市连州市不详乡镇,广东省清远市连州市不详乡镇
441899000,不详县,广东省清远市不详县,广东省清远市不详县
441899999,不详乡镇,广东省清远市不详县不详乡镇,广东省清远市不详县不详乡镇
441900000,东莞市,广东省东莞市,广东省东莞市
441901000,东莞本地,广东省东莞市东莞本地,广东省东莞市东莞本地
441901001,常　平,广东省东莞市东莞本地常　平,广东省东莞市东莞本地常　平
441901002,横　沥,广东省东莞市东莞本地横　沥,广东省东莞市东莞本地横　沥
441901003,东　坑,广东省东莞市东莞本地东　坑,广东省东莞市东莞本地东　坑
441901004,桥　头,广东省东莞市东莞本地桥　头,广东省东莞市东莞本地桥　头
441901006,厚　街,广东省东莞市东莞本地厚　街,广东省东莞市东莞本地厚　街
441901007,沙　田,广东省东莞市东莞本地沙　田,广东省东莞市东莞本地沙　田
441901008,长　安,广东省东莞市东莞本地长　安,广东省东莞市东莞本地长　安
441901009,南　城,广东省东莞市东莞本地南　城,广东省东莞市东莞本地南　城
441901010,万　江,广东省东莞市东莞本地万　江,广东省东莞市东莞本地万　江
441901011,中　堂,广东省东莞市东莞本地中　堂,广东省东莞市东莞本地中　堂
441901012,道　窖,广东省东莞市东莞本地道　窖,广东省东莞市东莞本地道　窖
441901013,望牛墩,广东省东莞市东莞本地望牛墩,广东省东莞市东莞本地望牛墩
441901014,麻　涌,广东省东莞市东莞本地麻　涌,广东省东莞市东莞本地麻　涌
441901015,寮　步,广东省东莞市东莞本地寮　步,广东省东莞市东莞本地寮　步
441901016,大　朗,广东省东莞市东莞本地大　朗,广东省东莞市东莞本地大　朗
441901017,黄　江,广东省东莞市东莞本地黄　江,广东省东莞市东莞本地黄　江
441901018,大岭山,广东省东莞市东莞本地大岭山,广东省东莞市东莞本地大岭山
441901019,东　城,广东省东莞市东莞本地东　城,广东省东莞市东莞本地东　城
441901020,茶　山,广东省东莞市东莞本地茶　山,广东省东莞市东莞本地茶　山
441901021,企　石,广东省东莞市东莞本地企　石,广东省东莞市东莞本地企　石
441901022,石　排,广东省东莞市东莞本地石　排,广东省东莞市东莞本地石　排
441901023,石　碣,广东省东莞市东莞本地石　碣,广东省东莞市东莞本地石　碣
441901024,高　步,广东省东莞市东莞本地高　步,广东省东莞市东莞本地高　步
441901025,樟木头,广东省东莞市东莞本地樟木头,广东省东莞市东莞本地樟木头
441901026,清　溪,广东省东莞市东莞本地清　溪,广东省东莞市东莞本地清　溪
441901027,塘　厦,广东省东莞市东莞本地塘　厦,广东省东莞市东莞本地塘　厦
441901028,凤　岗,广东省东莞市东莞本地凤　岗,广东省东莞市东莞本地凤　岗
441901029,谢　岗,广东省东莞市东莞本地谢　岗,广东省东莞市东莞本地谢　岗
441901030,莞　城,广东省东莞市东莞本地莞　城,广东省东莞市东莞本地莞　城
441901031,虎　门,广东省东莞市东莞本地虎　门,广东省东莞市东莞本地虎　门
441901032,石　龙,广东省东莞市东莞本地石　龙,广东省东莞市东莞本地石　龙
441901033,洪　梅,广东省东莞市东莞本地洪　梅,广东省东莞市东莞本地洪　梅
441901034,松山湖,广东省东莞市东莞本地松山湖,广东省东莞市东莞本地松山湖
441901999,不详乡镇,广东省东莞市东莞本地不详乡镇,广东省东莞市东莞本地不详乡镇
441999000,不详县,广东省东莞市不详县,广东省东莞市不详县
441999999,不详乡镇,广东省东莞市不详县不详乡镇,广东省东莞市不详县不详乡镇
442000000,中山市,广东省中山市,广东省中山市
442001000,中山市市区,广东省中山市中山市市区,广东省中山市中山市市区
442001001,石岐区,广东省中山市中山市市区石岐区,广东省中山市中山市市区石岐区
442001002,东区,广东省中山市中山市市区东区,广东省中山市中山市市区东区
442001003,西区,广东省中山市中山市市区西区,广东省中山市中山市市区西区
442001004,南区,广东省中山市中山市市区南区,广东省中山市中山市市区南区
442001005,火炬区,广东省中山市中山市市区火炬区,广东省中山市中山市市区火炬区
442001024,五桂山,广东省中山市中山市市区五桂山,广东省中山市中山市市区五桂山
442001106,黄圃镇,广东省中山市中山市市区黄圃镇,广东省中山市中山市市区黄圃镇
442001107,阜沙镇,广东省中山市中山市市区阜沙镇,广东省中山市中山市市区阜沙镇
442001108,南头镇,广东省中山市中山市市区南头镇,广东省中山市中山市市区南头镇
442001109,东凤镇,广东省中山市中山市市区东凤镇,广东省中山市中山市市区东凤镇
442001110,小榄镇,广东省中山市中山市市区小榄镇,广东省中山市中山市市区小榄镇
442001111,古镇镇,广东省中山市中山市市区古镇镇,广东省中山市中山市市区古镇镇
442001112,东升镇,广东省中山市中山市市区东升镇,广东省中山市中山市市区东升镇
442001113,沙溪镇,广东省中山市中山市市区沙溪镇,广东省中山市中山市市区沙溪镇
442001114,大涌镇,广东省中山市中山市市区大涌镇,广东省中山市中山市市区大涌镇
442001115,横栏镇,广东省中山市中山市市区横栏镇,广东省中山市中山市市区横栏镇
442001116,港口镇,广东省中山市中山市市区港口镇,广东省中山市中山市市区港口镇
442001117,板芙镇,广东省中山市中山市市区板芙镇,广东省中山市中山市市区板芙镇
442001118,神湾镇,广东省中山市中山市市区神湾镇,广东省中山市中山市市区神湾镇
442001119,三乡镇,广东省中山市中山市市区三乡镇,广东省中山市中山市市区三乡镇
442001120,坦洲镇,广东省中山市中山市市区坦洲镇,广东省中山市中山市市区坦洲镇
442001121,南朗镇,广东省中山市中山市市区南朗镇,广东省中山市中山市市区南朗镇
442001122,民众镇,广东省中山市中山市市区民众镇,广东省中山市中山市市区民众镇
442001123,三角镇,广东省中山市中山市市区三角镇,广东省中山市中山市市区三角镇
442001999,不详乡镇,广东省中山市中山市市区不详乡镇,广东省中山市中山市市区不详乡镇
442099000,不详县,广东省中山市不详县,广东省中山市不详县
442099999,不详乡镇,广东省中山市不详县不详乡镇,广东省中山市不详县不详乡镇
445100000,潮州市,广东省潮州市,广东省潮州市
445102000,湘桥区,广东省潮州市湘桥区,广东省潮州市湘桥区
445102001,湘桥街道,广东省潮州市湘桥区湘桥街道,广东省潮州市湘桥区湘桥街道
445102002,西湖街道,广东省潮州市湘桥区西湖街道,广东省潮州市湘桥区西湖街道
445102003,金山街道,广东省潮州市湘桥区金山街道,广东省潮州市湘桥区金山街道
445102004,太平街道,广东省潮州市湘桥区太平街道,广东省潮州市湘桥区太平街道
445102005,南春街道,广东省潮州市湘桥区南春街道,广东省潮州市湘桥区南春街道
445102006,西新街道,广东省潮州市湘桥区西新街道,广东省潮州市湘桥区西新街道
445102007,桥东街道,广东省潮州市湘桥区桥东街道,广东省潮州市湘桥区桥东街道
445102008,城西街道,广东省潮州市湘桥区城西街道,广东省潮州市湘桥区城西街道
445102009,凤新街道,广东省潮州市湘桥区凤新街道,广东省潮州市湘桥区凤新街道
445102100,意溪镇,广东省潮州市湘桥区意溪镇,广东省潮州市湘桥区意溪镇
445102101,磷溪镇,广东省潮州市湘桥区磷溪镇,广东省潮州市湘桥区磷溪镇
445102102,官塘镇,广东省潮州市湘桥区官塘镇,广东省潮州市湘桥区官塘镇
445102103,铁铺镇,广东省潮州市湘桥区铁铺镇,广东省潮州市湘桥区铁铺镇
445102999,不详乡镇,广东省潮州市湘桥区不详乡镇,广东省潮州市湘桥区不详乡镇
445103000,潮安区,广东省潮州市潮安区,广东省潮州市潮安区
445103100,古巷镇,广东省潮州市潮安区古巷镇,广东省潮州市潮安区古巷镇
445103101,登塘镇,广东省潮州市潮安区登塘镇,广东省潮州市潮安区登塘镇
445103102,凤塘镇,广东省潮州市潮安区凤塘镇,广东省潮州市潮安区凤塘镇
445103103,浮洋镇,广东省潮州市潮安区浮洋镇,广东省潮州市潮安区浮洋镇
445103104,龙湖镇,广东省潮州市潮安区龙湖镇,广东省潮州市潮安区龙湖镇
445103105,金石镇,广东省潮州市潮安区金石镇,广东省潮州市潮安区金石镇
445103106,沙溪镇,广东省潮州市潮安区沙溪镇,广东省潮州市潮安区沙溪镇
445103107,彩塘镇,广东省潮州市潮安区彩塘镇,广东省潮州市潮安区彩塘镇
445103108,东凤镇,广东省潮州市潮安区东凤镇,广东省潮州市潮安区东凤镇
445103109,庵埠镇,广东省潮州市潮安区庵埠镇,广东省潮州市潮安区庵埠镇
445103110,江东镇,广东省潮州市潮安区江东镇,广东省潮州市潮安区江东镇
445103111,归湖镇,广东省潮州市潮安区归湖镇,广东省潮州市潮安区归湖镇
445103112,文祠镇,广东省潮州市潮安区文祠镇,广东省潮州市潮安区文祠镇
445103113,凤凰镇,广东省潮州市潮安区凤凰镇,广东省潮州市潮安区凤凰镇
445103114,赤凤镇,广东省潮州市潮安区赤凤镇,广东省潮州市潮安区赤凤镇
445103999,不详乡镇,广东省潮州市潮安区不详乡镇,广东省潮州市潮安区不详乡镇
445109000,枫溪区,广东省潮州市枫溪区,广东省潮州市枫溪区
445109101,枫溪镇,广东省潮州市枫溪区枫溪镇,广东省潮州市枫溪区枫溪镇
445109999,不详乡镇,广东省潮州市枫溪区不详乡镇,广东省潮州市枫溪区不详乡镇
445122000,饶平县,广东省潮州市饶平县,广东省潮州市饶平县
445122100,黄冈镇,广东省潮州市饶平县黄冈镇,广东省潮州市饶平县黄冈镇
445122102,上饶镇,广东省潮州市饶平县上饶镇,广东省潮州市饶平县上饶镇
445122103,饶洋镇,广东省潮州市饶平县饶洋镇,广东省潮州市饶平县饶洋镇
445122104,新丰镇,广东省潮州市饶平县新丰镇,广东省潮州市饶平县新丰镇
445122106,建饶镇,广东省潮州市饶平县建饶镇,广东省潮州市饶平县建饶镇
445122107,三饶镇,广东省潮州市饶平县三饶镇,广东省潮州市饶平县三饶镇
445122108,新塘镇,广东省潮州市饶平县新塘镇,广东省潮州市饶平县新塘镇
445122109,汤溪镇,广东省潮州市饶平县汤溪镇,广东省潮州市饶平县汤溪镇
445122110,浮滨镇,广东省潮州市饶平县浮滨镇,广东省潮州市饶平县浮滨镇
445122112,浮山镇,广东省潮州市饶平县浮山镇,广东省潮州市饶平县浮山镇
445122113,东山镇,广东省潮州市饶平县东山镇,广东省潮州市饶平县东山镇
445122114,新圩镇,广东省潮州市饶平县新圩镇,广东省潮州市饶平县新圩镇
445122116,樟溪镇,广东省潮州市饶平县樟溪镇,广东省潮州市饶平县樟溪镇
445122117,钱东镇,广东省潮州市饶平县钱东镇,广东省潮州市饶平县钱东镇
445122118,高堂镇,广东省潮州市饶平县高堂镇,广东省潮州市饶平县高堂镇
445122119,联饶镇,广东省潮州市饶平县联饶镇,广东省潮州市饶平县联饶镇
445122120,所城镇,广东省潮州市饶平县所城镇,广东省潮州市饶平县所城镇
445122121,大埕镇,广东省潮州市饶平县大埕镇,广东省潮州市饶平县大埕镇
445122122,柘林镇,广东省潮州市饶平县柘林镇,广东省潮州市饶平县柘林镇
445122123,汫洲镇,广东省潮州市饶平县汫洲镇,广东省潮州市饶平县汫洲镇
445122124,海山镇,广东省潮州市饶平县海山镇,广东省潮州市饶平县海山镇
445122999,不详乡镇,广东省潮州市饶平县不详乡镇,广东省潮州市饶平县不详乡镇
445199000,不详县,广东省潮州市不详县,广东省潮州市不详县
445199999,不详乡镇,广东省潮州市不详县不详乡镇,广东省潮州市不详县不详乡镇
445200000,揭阳市,广东省揭阳市,广东省揭阳市
445202000,榕城区,广东省揭阳市榕城区,广东省揭阳市榕城区
445202001,榕华街道,广东省揭阳市榕城区榕华街道,广东省揭阳市榕城区榕华街道
445202002,新兴街道,广东省揭阳市榕城区新兴街道,广东省揭阳市榕城区新兴街道
445202003,中山街道,广东省揭阳市榕城区中山街道,广东省揭阳市榕城区中山街道
445202004,西马街道,广东省揭阳市榕城区西马街道,广东省揭阳市榕城区西马街道
445202006,榕东街道,广东省揭阳市榕城区榕东街道,广东省揭阳市榕城区榕东街道
445202011,仙桥街道,广东省揭阳市榕城区仙桥街道,广东省揭阳市榕城区仙桥街道
445202012,梅云街道,广东省揭阳市榕城区梅云街道,广东省揭阳市榕城区梅云街道
445202095,东山街道,广东省揭阳市榕城区东山街道,广东省揭阳市榕城区东山街道
445202101,渔湖镇,广东省揭阳市榕城区渔湖镇,广东省揭阳市榕城区渔湖镇
445202102,地都镇,广东省揭阳市榕城区地都镇,广东省揭阳市榕城区地都镇
445202103,炮台镇,广东省揭阳市榕城区炮台镇,广东省揭阳市榕城区炮台镇
445202104,登岗镇,广东省揭阳市榕城区登岗镇,广东省揭阳市榕城区登岗镇
445202999,不详乡镇,广东省揭阳市榕城区不详乡镇,广东省揭阳市榕城区不详乡镇
445203000,揭东区,广东省揭阳市揭东区,广东省揭阳市揭东区
445203001,曲溪街道,广东省揭阳市揭东区曲溪街道,广东省揭阳市揭东区曲溪街道
445203002,磐东街道,广东省揭阳市揭东区磐东街道,广东省揭阳市揭东区磐东街道
445203100,云路镇,广东省揭阳市揭东区云路镇,广东省揭阳市揭东区云路镇
445203102,霖磐镇,广东省揭阳市揭东区霖磐镇,广东省揭阳市揭东区霖磐镇
445203103,月城镇,广东省揭阳市揭东区月城镇,广东省揭阳市揭东区月城镇
445203104,白塔镇,广东省揭阳市揭东区白塔镇,广东省揭阳市揭东区白塔镇
445203105,龙尾镇,广东省揭阳市揭东区龙尾镇,广东省揭阳市揭东区龙尾镇
445203106,桂岭镇,广东省揭阳市揭东区桂岭镇,广东省揭阳市揭东区桂岭镇
445203107,锡场镇,广东省揭阳市揭东区锡场镇,广东省揭阳市揭东区锡场镇
445203108,新亨镇,广东省揭阳市揭东区新亨镇,广东省揭阳市揭东区新亨镇
445203109,玉湖镇,广东省揭阳市揭东区玉湖镇,广东省揭阳市揭东区玉湖镇
445203110,埔田镇,广东省揭阳市揭东区埔田镇,广东省揭阳市揭东区埔田镇
445203195,玉窖镇,广东省揭阳市揭东区玉窖镇,广东省揭阳市揭东区玉窖镇
445203999,不详乡镇,广东省揭阳市揭东区不详乡镇,广东省揭阳市揭东区不详乡镇
445222000,揭西县,广东省揭阳市揭西县,广东省揭阳市揭西县
445222001,河婆街道,广东省揭阳市揭西县河婆街道,广东省揭阳市揭西县河婆街道
445222102,龙潭镇,广东省揭阳市揭西县龙潭镇,广东省揭阳市揭西县龙潭镇
445222103,南山镇,广东省揭阳市揭西县南山镇,广东省揭阳市揭西县南山镇
445222104,五经富镇,广东省揭阳市揭西县五经富镇,广东省揭阳市揭西县五经富镇
445222105,京溪园镇,广东省揭阳市揭西县京溪园镇,广东省揭阳市揭西县京溪园镇
445222106,灰寨镇,广东省揭阳市揭西县灰寨镇,广东省揭阳市揭西县灰寨镇
445222107,塔头镇,广东省揭阳市揭西县塔头镇,广东省揭阳市揭西县塔头镇
445222108,东园镇,广东省揭阳市揭西县东园镇,广东省揭阳市揭西县东园镇
